Manuscript ID,Manuscript Title,Manuscript Type,Author Names,Submission Date,Published after
RCSJ-2015-7541,The application of short-incision combined with subcutaneous super-tension-reduction suture technique in soft tissue expansion,Original research – Annals (clinical),"Ding, Jinping; Chen, Bo; Zhao, Zhen-xia; Wang, Lian-Zhao; Chen, Ying",2015,2015
RCSJ-2015-7543,Feeding after Pancreatico-duodenectomy: A UK national survey 5 years on – has much changed?,Original research – Annals (clinical),"Phillips, Mary; Low, Nadeen",2015,2015
RCSJ-2015-7545,INFORMED CONSENT AFTER MONTGOMERY,Original research – Annals (clinical),"Todd, Nicholas",2015,2015
RCSJ-2015-7548,Literature Review: Double Barrelled Wet Colostomy (One stoma) Vs Ileal Conduit with Colostomy (Two Stomas),Review articles,"Gan, Jason; Hamid, Rizwan",2015,2015
RCSJ-2015-7552,<b>Detailed Fracture Analysis of a Cementless Hip Implant: A Case Study</b>,Case reports,"Jayarajan, Saubhagya; Nagy, Péter; Bognár, Eszter; Szabadíts, Péter; Ring, György",2015,2015
RCSJ-2015-7554,Accuracy of Clinical Coding for Oral and Maxillofacial Surgery Procedures,Original research – Annals (clinical),"Warner, Claire; Khurram, Syed; Henry, Alastair; Kumar, Anand; Mohammed-Ali, Ricardo",2015,2015
RCSJ-2015-7555.R1,A retrospective analysis to define the ‘Performance metrics’ in a day surgery unit.,Original research – Annals (clinical),"Ng, Sieu Ming; Uppara, Mallikarjuna; Price, Rhys; Glasbey, James; Rees, Brian",2016,2015
RCSJ-2015-7556,A method for easy removal of the plastic hub from a hypodermic needle.,Technical papers,"Knapper, Thomas; Henderson, James",2015,2015
RCSJ-2015-7557,Do we still underutilise fine needle aspiration cytology (FNAC) in diagnosing Warthins Tumour?,Original research – Annals (clinical),"Shukla, Rishi; Welsh, Maria; Hickey, Simon",2015,2015
RCSJ-2015-7558,Improving patient reported outcomes in total hip replacement and total knee replacement: What can we learn from the ‘top’ and the ‘poorest’ performing sites?,Original research – Annals (clinical),"Pollalis, Athanasios; Wainwright, Thomas; Immins, Tikki; Middleton, Robert",2015,2015
RCSJ-2015-7559,Technique for Below Knee Plaster of Paris Backslab Application following Ankle Trauma,Technical papers,"Baskaran, Dinnish; Thakker, Dev; Abbasian, Ali",2015,2015
RCSJ-2015-7561,Current Practice in the Management of Rockwood Type III Acromioclavicular Joint Dislocations-UK survey,Original research – Annals (clinical),"Domos, Peter; Sim, Frank; Dunne, Mike; Wijeratna, Malin; White, Andrew",2015,2015
RCSJ-2015-7563,A meta-analysis of the risk factors of pancreatic fistula after pancreaticoduodenectomy,Review articles,"Qin, Xian; Zhuang, Bingjie; Liu, Zhisu",2015,2015
RCSJ-2015-7566,Surgical management of carotid body paraganglioma without pre-operative catheter angiography and embolization.,Technical papers,"Hussain, Akhtar; Vallamkondu, Vamsidhar; Shakeel, Muhammad",2015,2015
RCSJ-2015-7567,Comparison of a new high-frequency electric welding system with other vessel ligation modalities in rabbits,Original research – Annals (clinical),"Han, Shuai; Ning, Jingxuan; Cai, Zhai; Li, Zhou; Chen, Jun; Huang, Zonghai; Huang, Dequn; Zhu, Bin; Zhang, Pusheng; Zhu, Huijuan; Lei,  Lijun",2015,2015
RCSJ-2015-7568,To evaluate the assessment of soft tissue lumps excised at Chesterfield Royal Hospital for malignancy in compliance with the NICE guideline CG27.,Original research – Annals (clinical),"Shah, Siddharth; Mackereth, Alex; Shahane, Shantanu",2015,2015
RCSJ-2015-7569,"Re-resection of remnant Caroli syndrome six years after the first resection
(The first reported case)",Case reports,"Zidan, Ahmed; Bauschke, Astride; Scheuerlein, Hubert; Settmacher, Utz; Rauchfuss, Falk",2015,2015
RCSJ-2015-7572,Modified reduction forceps for small bone fractures.,Technical papers,"KAMATH, JAGANNATH; Jayasheelan, Nikil; Danda, Rajaskekar",2015,2015
RCSJ-2015-7573,Beneath the tip of the iceberg: the unquantified burden of referrals to urology.,Original research – Annals (clinical),"Batura, Deepak; Hashemzehi, Tumaj; Lee, Tiffany; Mahbubani, Krsna; Ally, Munira; Figaszewska, Malvina; Kavia, Rajesh",2015,2015
RCSJ-2015-7574,Do you have to be selfish to be a surgeon? A survey of popular opinion within the medical community,Original research – Bulletin (non-clinical),"Cheang, Benjamin; Steven, Richard; Orr, Katrine; Gill, Sarah",2015,2015
RCSJ-2015-7575,Small bowel obstruction caused by a primary jejunal adenocarcinoma,Case reports,"Boyle, Jemma; Shuttleworth, Paul; Varia, Haren; Patankar, Alka; Pettit, Stephen",2015,2015
RCSJ-2015-7577,Inguinal Hernias Associated with a Single Strenuous Event,Original research – Annals (clinical),"Williamson, Jeremy; Jones, Huw; Radwan, Rami; Rasheed, Ashraf",2015,2015
RCSJ-2015-7578,Are Italian Medical Schools still fair and polite arenas of the scientific discussion expanded by any debate on human pathology?,Review articles,"Chirumbolo, Salvatore",2015,2015
RCSJ-2015-7581,Hip Surgery and its Evidence Base: Progress over a decade?,Original research – Annals (clinical),"Hasan, Kamrul; Shankar, Shivakumar; Sharma, Aadhar; Carter, Alison; Zaidi, Razi; Cro, Suzie; Skinner, John; Goldberg, Andy",2015,2015
RCSJ-2015-7582,Guideline Compliance in the Management of Open Lower Limb Fractures in the North West of England,Original research – Annals (clinical),"McMorrow, Liam; Shweikh, Yusrah; Maitland, Laura; Jenks, Tom; McGrouther, Duncan; Lecky, Fiona",2015,2015
RCSJ-2015-7583,Contemporary experience in Trauma Surgery - A survey of the UK Surgical Workforce,Original research – Annals (clinical),"Froghi, Farid; Twaij, Ahmed; Tai, Nigel",2015,2015
RCSJ-2015-7584,Vascular Injuries Associated with Supracondylar Elbow Fractures,Review articles,"Burns, Sophia; Soler, Juan Agustin",2015,2015
RCSJ-2015-7585,External fixation using two in one clamp in periarticular fractures.,Technical papers,"KAMATH, JAGANNATH; Jayasheelan, Nikil; Danda, Rajaskekar",2015,2015
RCSJ-2015-7586,Targeting Post-operative Pain Directly After Laparoscopic Cholecystectomy,Technical papers,"Larkin, David; Warsi, Ali",2015,2015
RCSJ-2015-7587,Temporal artery biopsy in the diagnosis of giant cell arteritis: does the end justify the means?,Original research – Annals (clinical),"Bowling, Kirk; Rait, Jaideep; Pascoe, John; Dommet, Catherine; Andrews, Stuart; Johnson, Nicholas; Srinivas, Gandrapu",2015,2015
RCSJ-2015-7588.R1,Fast Track Referral System Can Improve the Effectiveness of a Graft Surveillance Programme,Original research – Annals (clinical),"Abdallah, Feras; Fuller, Joanna; Kuhan, Ganesh; Murray, David; Smyth, John V; Chalmers, Nicholas",2016,2015
RCSJ-2015-7590,Salavage Holmium Laser Enucliation of Prostate following clinical failure of prostate artery embolisation,Case reports,"samad, sohel; Lam, Wayne; Popert, Rick; Sabherwal, Tarun",2015,2015
RCSJ-2015-7591,Correlation between Polar and Corail Stems for Preoperative Templating,Technical papers,"Banks, Daniel; Lim, Justin",2015,2015
RCSJ-2015-7592,TNMR vs TNM in staging of colorectal cancer,Original research – Annals (clinical),"Elbarmelgi, Mohamed Yehia; Farag, Ahmed; Azim, Hamdy; Abozeid, Ahmed; Mashour, Abdrabou",2015,2015
RCSJ-2015-7593,Isolated Retrovesical hydatid cyst presenting as suprapubic mass,Case reports,"Sreenivas, Jayaram; Sanjay, Ramachandra Pudakalkatti; Karthikeyan, Vilvapathy Senguttuvan; Mallya, Ashwin; Nagaraja, Nagenahalli Huchappa",2015,2015
RCSJ-2015-7594,Right colectomy for cancer: a matched comparison of three different surgical approaches,Original research – Annals (clinical),"Lorenzon, Laura; Montebelli, Francesco; Mercantini, Paolo; Sebastiani, Simone; Ziparo, Vincenzo; Ferri, mario",2015,2015
RCSJ-2015-7595,"Atypical presentation of a Trichoblastic carcinoma, presenting as a Sebaceous Cyst.",Case reports,"Stallard, Joseph; Wiper, Jonathan; Smith, Ian",2015,2015
RCSJ-2015-7597.R1,Outcome of surgery for type A aortic dissection – Twenty year evolution of a single surgeon practice,Original research – Annals (clinical),"Rahman, Ishtiaq; Khatri, Manhar; Narayan, Pradeep; Bryan, Alan",2016,2015
RCSJ-2015-7598,The Sequelae of Barium Aspiration,Case reports,"Gendeh, Hardip; Hashim, Noor; Mohamad Yusof, Mohd; Gendeh, Balwant; Kosai, Nik",2015,2015
RCSJ-2015-7599,"A case of acute peritonitis secondary to misplacement of a cystogastrostomic “pigtail” drain, managed by laparoscopy",Case reports,"Costi, Renato; ZARZAVADJIAN LE BIAN, Alban; MITA, Maria Teresa; SANTI, Caterina; VIOLI, Vincenzo",2015,2015
RCSJ-2015-7600,Sentinel Lymph Node Biopsy under Local Anaesthetic; a novel block technique,Technical papers,"Dash, Isabella; Klepsch, Peter; Sahu, Ajay",2015,2015
RCSJ-2015-7602,Pectus patient information website has improved access to care and patients’ satisfaction,Original research – Annals (clinical),"Tikka, Theofano; Webb, Joanne; Agostini, Paula; kerr, amy; Manion, Glenn; Steyn, Richard; Bishay, Ehab; Kalkat, Maninder; Rajesh, Pala; Naidu, Babu",2015,2015
RCSJ-2015-7603,"The Hospital Car Park: 
A Multi-centre, Multi-region, Multi-speciality, Cross-sectional Study of Consultants’ Cars",Original research – Bulletin (non-clinical),"Humphrey, Joel; Wiik, Anatole; Jandoo, Rajan; Chrome, Christopher; MacNair, Rory; Willis-Owen, Saffron; Willis-Owen, Charles",2015,2015
RCSJ-2015-7604,Exploring medical undergraduates’ perceptions of the educational value of a novel ENT iBook: a qualitative study.,Original research – Bulletin (non-clinical),"Al-Hussaini, Ali; Tomkinson, Alun",2015,2015
RCSJ-2015-7605,Anal fistula recurrence after the LIFT procedure,Original research – Annals (clinical),"Lim, Li Yan; Alhashmi, Maryam; Cheong, Wai Kit; Lim, Frances; Farouk, Ridzuan",2015,2015
RCSJ-2015-7610,"A reliable, reproducible technique for aortic valve replacement",Technical papers,"Rehman, Syed; Ohri, Sunil",2015,2015
RCSJ-2015-7611,Therapeutic effect of harmonic scalpel versus electrocautery in axillary dissection of breast cancer,Original research – Annals (clinical),"Wu, Tao; Dong, Wenwen; Xu, Peng; Yang, Liang; ShaLieEr, Tu-Lu-Hong·; Wang, Bin; Zhao, Qian; Xu, Wenting; Zhu, Liping; Zhang, Jun",2015,2015
RCSJ-2015-7612,The use of a laparoscopic balloon-port to decompress tense gallbladder mucoceles at laparoscopic cholecystectomy,Technical papers,"Bilkhu, Amarvir; davies, Justin",2015,2015
RCSJ-2015-7613,Orthopaedic Surgeons’ Perceptions of Intraoperative Blood Loss,Original research – Annals (clinical),"Budair, Basil; Ahmed, Usman; Hodson, James; Ashraf, Mujeeb; McBride, Tim",2015,2015
RCSJ-2015-7615,Improving the quality of orthopaedic elective and trauma operative notes in accordance with British Orthopaedic Association and The Royal College of Surgeons of England Guidelines: A completed audit loop study,Original research – Annals (clinical),"Shah, Parth; Badiani, Raj; Kalairajah, Yegappan",2015,2015
RCSJ-2015-7617,Total knee arthroplasty using trochlear groove as guide for position of femoral component in severe knee osteoarthritis,Original research – Annals (clinical),"Huang, Gangyong; Xia, Jun; Wang, Siqun; Wei, Yibing; Wu, Jianguo; Chen, Feiyan; Chen, Jie; Shi, Jingsheng",2015,2015
RCSJ-2015-7618,Keeping your back sterile while operating seated,Technical papers,"Vris, Alexandros; Sison, Noel; Heidari, Nima",2015,2015
RCSJ-2015-7619,Unusual Presentation of Flexor Tendon Sheath Massive Ganglion,Case reports,"Saleeb, Hany",2015,2015
RCSJ-2015-7623,Wandering Gallstones (Gallbladder Fistulae),Case reports,"pillay, yagan",2015,2015
RCSJ-2015-7624,Is the isolation of whole affected vertebra helpful in TES for thoracic tumors?A retrospective control study with 18 cases,Original research – Annals (clinical),"Du, Jianwei; Liang, Yan; Zhao, Yongfei; Zheng, Guoquan; Wang, Yan; Lu, Ning",2015,2015
RCSJ-2015-7627,Retained packing material in perineal and abdominal wounds following colorectal surgery: Lessons to be learnt,Case reports,"Sellars, Hannah; noble, emma; Gee, Andrew",2015,2015
RCSJ-2015-7628,A Quicker Way to Use Ties in Vascular Access surgery,Technical papers,"Chalklin, Christopher; Ilham, Mohamed",2015,2015
RCSJ-2015-7629,Orthopaedic Surgeons’ Perceptions of Intraoperative Blood Loss,Original research – Annals (clinical),"Budair, Basil; Ahmed, Usman; Hodson, James; Ashraf, Mujeeb; McBride, Tim",2015,2015
RCSJ-2015-7631,Pseudoaneurysm of the superior lateral genicular artery following anterior cruciate ligament repair,Case reports,"Oversier, Lex; Corten, Bart; Barten, Dennis; Elshof, Jan-Willem",2015,2015
RCSJ-2015-7632,The appropriate surgical approach on thyroid gland in papillary thyroid carcinoma coexisting with Hashimoto's thyroiditis,Original research – Annals (clinical),"Zhou, Xiaoqian; Li, Xiang; Zheng, Miao; Jin, Hui; Yan, Huanhuan; Liu, Jun",2015,2015
RCSJ-2015-7633.R1,A stitch in time:  An alternative to healing by secondary intention,Technical papers,"Vermaak, Liam; Vermaak, Pieter",2016,2015
RCSJ-2015-7634,Preoperative education prior to elective knee arthroplasty surgery does not change patient outcomes,Original research – Annals (clinical),"Moulton, Lawrence; Evans, Peter; Starks, Ian; Smith, Tony",2015,2015
RCSJ-2015-7637,The Lethal First 10 Days: Young Female with Early Presentation of Spontaneous Splenic Rupture in Infectious Mononucleosis,Case reports,"Kourounis, Georgios; Parpounas, Constantinos; Hadjipolycarpou, Andreas; Loizou, Marios; Petrou, Athanasios",2015,2015
RCSJ-2015-7638,Provision of pre-operative elective orthopaedic smoking cessation services: A regional audit.,Original research – Bulletin (non-clinical),"Brown, Bethany; Lee, Deborah; Johnson, David; Cook, Gary",2015,2015
RCSJ-2015-7640,Quality of life is the most important outcome for patients undergoing urgent cholecystectomy,Original research – Annals (clinical),"Parkin, Edward; Stott, Martyn; Brockbank, Joy; Galloway, Simon; Welch, Ian; Macdonald, Andrew",2015,2015
RCSJ-2015-7641,A cheap and simple way to prevent loss of the trial femoral head on a stem during hip Arthroplasty,Technical papers,"Salt, Gemma; Parsons, Samuel; Atrey, Amit",2015,2015
RCSJ-2015-7644,How well managed is sudden hearing loss in reality? A national survey,Original research – Annals (clinical),"Wong, Gentle; Taha, Rowa; Ben Amer, Hussein; Das, Prodip",2015,2015
RCSJ-2015-7649,A simple method to aid mesh placement in open ventral hernia repair,Technical papers,"McGuigan, Andrew; Neill, Adrian",2015,2015
RCSJ-2015-7650,Extravasation of Parenteral Nutrition in the Neck: A Case Report,Case reports,"Davidoss, Nishant; Ha, Jennifer; Hall, David",2015,2015
RCSJ-2015-7652,Skull base fracture causing large cerebral infarction in a young adult: case report and review of the literature,Case reports," Chen, Tzu-Hsuan; Yang, Chen-Chih; Lin, Muh-Shi; Kung, Woon-Man; Hsieh, Lin-Fen; Keh, Huan-Chao; Cheng, Yuan-Cheng; Huang, Nan-Ching",2015,2015
RCSJ-2015-7654,Our technique of Laparoscopic Retrograde Cholecystectomy (LRC): An Alternative to Conversion for Difficult Gallbladders,Technical papers,"Hendra, Louise; Shrestha, Ashish; Basu, Sanjoy",2015,2015
RCSJ-2015-7655,A simple way to enhance visualisation of the acetabulum through a direct lateral approach.,Technical papers,"Bajada, Stefan; Uppala, Raju",2015,2015
RCSJ-2015-7656,High tumor-infiltrating FoxP3+ T cells predict poor survival in estrogen receptor-positive breast cancer: a meta-analysis,Original research – Annals (clinical),"Wu, Rongshou; Li, Enliang; Li, Kehao; Yin, Xiangbao; Huang, Yong; Wu, Linquan",2015,2015
RCSJ-2015-7658,Winds of Change: Recent National Health Care Policy Changes and their influence on Orthopaedic Surgical Practice in the United Kingdom,Review articles,"Kurup, Harish; Battaloglu, Emir",2015,2015
RCSJ-2015-7659.R1,Intestinal Carcinoid causing Transient Jejunal Intussusception in an adult,Case reports,"pillay, yagan",2016,2015
RCSJ-2015-7660,Outcomes following a Modified Shouldice repair for primary inguinal hernias,Original research – Annals (clinical),"Jones, Peter; Jones, Sue",2015,2015
RCSJ-2015-7663,Augmentation of posterior acetabular wall with a tricortical iliac crest autograft block for recurrent hip dislocation,Technical papers,"Ricks, Matthew; Kempanna, vijay; Abdouel-Anin, sherif; Dunlop, Doug",2015,2015
RCSJ-2015-7665,A culture of open reporting results in improved quality of bladder tumour resections,Original research – Annals (clinical),"Ching, Daniel; Anastasiadis, Eleni; Patel, Pareeta; Sahu, Mahua; Sandhu, Sarbjinder",2015,2015
RCSJ-2015-7666.R1,Effect of Chen's blood flow occlusion on the AFP level and prognosis of patients with hepatocellular carcinoma after hepatectomy,Original research – Annals (clinical),"wang, Bai-Lin; Zhai, Shu-Ping; Yuan, Wei",2016,2015
RCSJ-2015-7667,Quadriceps Tendon Repair,Technical papers,"Kirmani, Sayyied; Mahir, Shah; Kinmont, Christian",2015,2015
RCSJ-2015-7668,Shoe size as a quick and easy predictor of implant size for Salto™ total ankle replacement,Original research – Annals (clinical),"Mahendra, Mamalee; Abbasian, Ali; Nash, William",2015,2015
